Time:,,,,
,,,,
,,,,
,,,,
"MAE: 0.6639272492017045, Threshhold = 777, neighbourhoodSize = 380, Include Negative = false, Time = 177684.62999999896",,,,
"MAE: 0.6639273235649014, Threshhold = 777, neighbourhoodSize = 370, Include Negative = false, Time = 177690.48299999908",,,,
"MAE: 0.6639291695436345, Threshhold = 777, neighbourhoodSize = 360, Include Negative = false, Time = 177693.91459999979",,,,
"MAE: 0.6639320757298043, Threshhold = 777, neighbourhoodSize = 400, Include Negative = false, Time = 177682.9138999991",,,,
"MAE: 0.6639343960601377, Threshhold = 777, neighbourhoodSize = 410, Include Negative = false, Time = 177682.12860000134",,,,
"MAE: 0.663938881358128, Threshhold = 777, neighbourhoodSize = 450, Include Negative = false, Time = 177678.39030000195",,,,
"MAE: 0.6639391253032546, Threshhold = 777, neighbourhoodSize = 440, Include Negative = false, Time = 177679.2846999988",,,,
"MAE: 0.6639391596483093, Threshhold = 777, neighbourhoodSize = 430, Include Negative = false, Time = 177680.39159999788",,,,
"MAE: 0.6639391726890005, Threshhold = 777, neighbourhoodSize = 390, Include Negative = false, Time = 177683.75420000032",,,,
"MAE: 0.6639392421169723, Threshhold = 777, neighbourhoodSize = 420, Include Negative = false, Time = 177681.29470000044",,,,
"MAE: 0.6639437638151745, Threshhold = 777, neighbourhoodSize = 350, Include Negative = false, Time = 177696.45490000024",,,,
